Event	ID	Name			Wwise Object Path	Notes
	4867526	Play_2D_Roomtone			\Default Work Unit\Store Events\Play_2D_Roomtone	
	32387144	Play_Cashier_Random_Calling			\Default Work Unit\Cashier Events\Play_Cashier_Random_Calling	
	35188282	Play_Cereal			\Default Work Unit\Play_Cereal	
	37077532	Play_Female_Voice_Hello			\Default Work Unit\Play_Female_Voice_Hello	
	98439365	Play_Player_Footsteps			\Default Work Unit\Play_Player_Footsteps	
	159572298	Play_Cashier_PleaseSet			\Default Work Unit\Cashier Events\Play_Cashier_PleaseSet	
	441377128	Play_Paper			\Default Work Unit\Play_Paper	
	582311066	Play_Cashier_Meat_Log			\Default Work Unit\Cashier Events\Play_Cashier_Meat_Log	
	589123702	Play_Cashier_Strong_Silent_Type			\Default Work Unit\Cashier Events\Play_Cashier_Strong_Silent_Type	
	615435047	Play_Cashier_Vitimin_D			\Default Work Unit\Cashier Events\Play_Cashier_Vitimin_D	
	738920550	Play_Female_Voice_HaveANiceDay			\Default Work Unit\Play_Female_Voice_HaveANiceDay	
	1705887329	Play_AC_Ambience			\Default Work Unit\Store Events\Play_AC_Ambience	
	1756293666	Play_Flourecent_Loop			\Default Work Unit\Play_Flourecent_Loop	
	1782398807	Play_Milk			\Default Work Unit\Play_Milk	
	2045132466	Play_Cashier_PlanningToPay			\Default Work Unit\Cashier Events\Play_Cashier_PlanningToPay	
	2053453196	Play_Cashier_Random_Afternoon			\Default Work Unit\Cashier Events\Play_Cashier_Random_Afternoon	
	2102180961	Play_PA_Man_HalfOff			\Default Work Unit\PA Man Events\Play_PA_Man_HalfOff	
	2258330001	Play_Cashier_Sequence_Instructions			\Default Work Unit\Cashier Events\Play_Cashier_Sequence_Instructions	
	2633745870	Play_Freezer_Ambience			\Default Work Unit\Store Events\Play_Freezer_Ambience	
	2690797124	Play_Can			\Default Work Unit\Play_Can	
	2809485985	Play_GasStationDingDong			\Default Work Unit\Store Events\Play_GasStationDingDong	
	2848777120	Play_Cashier_Sequence_JustTheMilk			\Default Work Unit\Cashier Events\Play_Cashier_Sequence_JustTheMilk	
	2873879151	Play_Cashier_Random_GdMorning			\Default Work Unit\Cashier Events\Play_Cashier_Random_GdMorning	
	2931435471	Play_Muzak_Guitar			\Default Work Unit\Play_Muzak_Guitar	
	3126524178	Play_Shelf			\Default Work Unit\Play_Shelf	
	3143524091	Play_Cashier_END_RINGUP			\Default Work Unit\Cashier Events\Play_Cashier_END_RINGUP	
	3298164935	Play_Cashier_ThereYouAre			\Default Work Unit\Cashier Events\Play_Cashier_ThereYouAre	
	3457820653	Play_Cashier_Strong_Bones			\Default Work Unit\Cashier Events\Play_Cashier_Strong_Bones	
	3619978204	Play_PA_Man_Closingin10			\Default Work Unit\PA Man Events\Play_PA_Man_Closingin10	
	3653533474	Play_PA_Man_ClosingIn30			\Default Work Unit\PA Man Events\Play_PA_Man_ClosingIn30	
	3876234301	Play_Female_Voice_Goodbye			\Default Work Unit\Play_Female_Voice_Goodbye	
	4052274365	Play_PA_Man_DairyInTheBack			\Default Work Unit\PA Man Events\Play_PA_Man_DairyInTheBack	
	4123174421	Play_Sequence_Welcome_WhatcanIDo			\Default Work Unit\Play_Sequence_Welcome_WhatcanIDo	
	4170577199	Play_Cashier_END			\Default Work Unit\Cashier Events\Play_Cashier_END	
	4243000246	Play_Cashier_Coupon			\Default Work Unit\Cashier Events\Play_Cashier_Coupon	

Effect plug-ins	ID	Name	Type				Notes
	686673804	Cashier_Vitimin_D	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Vitimin_D_D527622B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Vitimin_D		508728
	717609223	Cashier_PleaseSet	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_PleaseSet_86005768.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_PleaseSet		631168
	719345768	Cashier_Calling	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Calling_910DD0CC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Random_Calling\Cashier_Calling		285268
	725438702	Cashier_Good_Morning_02	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Good_Morning_18C0DEE1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Random_GdMorning\Cashier_Good_Morning_02		165788
	729189548	Footsteps_Series_01	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Footsteps_Series_C9281DAB.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Footsteps\Footsteps_Series_01		71036
	733388073	Cashier_Calling_04	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Calling_947E2074.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Random_Calling\Cashier_Calling_04		343356
	734227481	Cashier_Instructions	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Instructions_C1F52844.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Sequence_Instructions\Cashier_Instructions		623472
	744120344	Cashier_Instructions_02	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Instructions_30477FE8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Sequence_Instructions\Cashier_Instructions_02		449292
	760783512	Cashier_Good_Afternoon_03	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Good_Afternoon_0A654014.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Random_Afternoon\Cashier_Good_Afternoon_03		251812
	779758610	106209-Banging_a_refrigerator_shelf-AOS02975	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\106209-Banging_a_refrigerator_shelf-AOS02975_6C943DBC.wem		\Actor-Mixer Hierarchy\Default Work Unit\Shelf\106209-Banging_a_refrigerator_shelf-AOS02975		100936
	787705611	Cashier_Good_Afternoon	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Good_Afternoon_D621E257.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Random_Afternoon\Cashier_Good_Afternoon		197388
	788903558	AC_Loop	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\AC_Loop_4B744DE4.wem		\Actor-Mixer Hierarchy\Default Work Unit\7_11_Ambient Sounds\AC_Loop		3072144
	819302777	Cereal_Box_Interaction	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cereal_Box_Interaction_F324A799.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interactables\Cereal\Cereal_Box_Interaction		64172
	823389448	Cashier_CanIHelpYouFindAnythingElse	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_CanIHelpYouFindAnythingElse_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Sequence_JustTheMilk\Cashier_CanIHelpYouFindAnythingElse		1344096
	840490658	Paper Crinkle	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Paper Crinkle_C356AC7B.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interactables\Paper\Paper Crinkle		91680
	864326664	Footsteps_Series_02	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Footsteps_Series_AE486055.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Footsteps\Footsteps_Series_02		63324
	901044226	Cashier_SeeYouSoon	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_SeeYouSoon_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_SeeYouSoon		197480
	912887833	Cashier_Good_Afternoon_02	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Good_Afternoon_1C64DEA2.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Random_Afternoon\Cashier_Good_Afternoon_02		170172
	915841267	Footsteps_Series_04	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Footsteps_Series_7F539B3C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player Footsteps\Footsteps_Series_04		64868
	941653300	Paper Crinkle_01	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Paper Crinkle_74756F34.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interactables\Paper\Paper Crinkle_01		98556
	943646738	PA_Man_ClosingIn30	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Series_Attention_Customers_2787A36F.wem		\Actor-Mixer Hierarchy\Default Work Unit\PA_Man\PA_Man_ClosingIn30		1826296
	970742367	Cashier_Calling_03	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Calling_EEE29C2C.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Random_Calling\Cashier_Calling_03		332796
	1002442733	Cashier_ThereYouAre	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_ThereYouAre_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_ThereYouAre		480096
	1007722943	Cashier_Strong_Bones	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Cashier_Strong_Bones_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Cashier\Cashier_Mixer\Cashier_Strong_Bones		647768
	1027077081	Milk Carton_03	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Milk Carton_008282D1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interactables\Milk\Milk Carton_03		80540
	1041385422	Milk Carton_02	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Milk Carton_0B8760A8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Interactables\Milk\Milk Carton_02		59196
	1043483779	Flourecent_Loop	Y:\Documents\GitHub\GGJ2024\GGJ2024_WwiseProject\.cache\Mac\SFX\Flourecent_Loop_6576FCAD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Flourecent_Loop		960144

